I0,I1
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.201770,0.000000
1.892275,0.000000
3.440996,0.000000
5.109688,0.000000
6.592970,0.000000
8.119878,0.000000
9.913996,0.000000
11.293666,0.000000
12.744228,0.000000
14.489265,0.000000
15.754417,0.000000
17.090462,0.000000
18.813688,0.000000
20.160639,0.000000
21.496683,0.000000
22.821821,0.000000
24.212397,0.000000
25.363031,0.000000
26.780876,0.000000
27.980589,0.000000
29.311180,0.000000
30.603596,0.000000
31.699699,0.000000
32.872147,0.000000
34.208191,0.000000
35.386089,0.000000
36.444023,0.000000
37.621922,0.000000
38.832542,0.000000
39.786858,0.000000
40.964760,0.000000
42.093578,0.000000
43.146057,0.000000
44.171265,0.000000
45.196476,0.000000
46.238045,0.000000
47.252350,0.000000
48.277557,0.000000
49.171890,0.000000
49.760841,0.000000
49.924438,0.000000
49.820827,0.000000
49.728119,0.000000
49.760841,0.000000
49.777199,0.000000
49.760841,0.000000
49.886261,0.000000
49.749931,0.000000
49.831730,0.000000
49.820827,0.000000
49.842640,0.000000
49.799011,0.000000
49.924438,0.000000
49.902626,0.000000
49.886261,0.000000
49.924438,0.000000
49.853542,0.000000
49.853542,0.000000
49.864452,0.000000
49.842640,0.000000
49.799011,0.000000
49.853542,0.000000
49.886261,0.000000
49.820827,0.000000
49.902626,0.000000
49.924438,0.000000
49.842640,0.000000
49.853542,0.000000
49.946247,0.000000
49.809917,0.000000
49.864452,0.000000
49.902626,0.000000
49.902626,0.000000
49.886261,0.000000
49.864452,0.000000
49.924438,0.000000
49.864452,0.000000
49.968060,0.000000
49.913528,0.000000
49.935345,0.000000
49.875359,0.000000
49.978970,0.000000
49.902626,0.000000
49.935345,0.000000
49.946247,0.000000
49.913528,0.000000
49.957157,0.000000
49.946247,0.000000
49.902626,0.000000
49.886261,0.000000
50.011688,0.000000
49.968060,0.000000
49.946247,0.000000
50.000782,0.000000
49.968060,0.000000
49.957157,0.000000
49.924438,0.000000
50.011688,0.000000
49.946247,0.000000
49.913528,0.000000
49.989876,0.000000
49.989876,0.000000
49.957157,0.000000
49.924438,0.000000
50.038956,0.000000
49.968060,0.000000
49.913528,0.000000
49.913528,0.000000
50.011688,0.000000
49.924438,0.000000
49.924438,0.000000
50.011688,0.000000
49.875359,0.000000
49.978970,0.000000
50.000782,0.000000
49.946247,0.000000
49.913528,0.000000
49.968060,0.000000
50.000782,0.000000
49.913528,0.000000
50.000782,0.000000
50.000782,0.000000
49.957157,0.000000
49.924438,0.000000
50.011688,0.000000
49.946247,0.000000
49.935345,0.000000
49.935345,0.000000
50.049862,0.000000
49.978970,0.000000
49.946247,0.000000
50.049862,0.000000
49.946247,0.000000
50.011688,0.000000
50.011688,0.000000
50.060768,0.000000
49.957157,0.000000
49.989876,0.000000
50.000782,0.000000
49.968060,0.000000
50.000782,0.000000
50.011688,0.000000
50.028046,0.000000
49.935345,0.000000
50.000782,0.000000
50.028046,0.000000
50.000782,0.000000
50.011688,0.000000
49.957157,0.000000
50.049862,0.000000
49.935345,0.000000
50.038956,0.000000
50.060768,0.000000
50.000782,0.000000
49.978970,0.000000
50.060768,0.000000
50.071674,0.000000
49.978970,0.000000
50.049862,0.000000
50.071674,0.000000
49.978970,0.000000
49.968060,0.000000
50.049862,0.000000
49.978970,0.000000
49.978970,0.000000
49.989876,0.000000
50.049862,0.000000
49.989876,0.000000
50.000782,0.000000
50.093487,0.000000
50.028046,0.000000
50.071674,0.000000
50.000782,0.000000
50.126209,0.000000
50.038956,0.000000
50.028046,0.000000
50.038956,0.000000
50.028046,0.000000
50.038956,0.000000
50.049862,0.000000
50.137112,0.000000
50.028046,0.000000
50.011688,0.000000
50.000782,0.000000
50.071674,0.000000
50.028046,0.000000
49.989876,0.000000
50.082581,0.000000
50.028046,0.000000
50.104393,0.000000
50.038956,0.000000
50.115299,0.000000
50.011688,0.000000
50.011688,0.000000
50.093487,0.000000
50.028046,0.000000
50.028046,0.000000
49.989876,0.000000
50.115299,0.000000
50.082581,0.000000
50.038956,0.000000
50.049862,0.000000
50.049862,0.000000
50.000782,0.000000
50.011688,0.000000
50.104393,0.000000
49.989876,0.000000
50.000782,0.000000
50.049862,0.000000
50.093487,0.000000
50.028046,0.000000
50.000782,0.000000
50.082581,0.000000
50.011688,0.000000
50.071674,0.000000
50.011688,0.000000
50.115299,0.000000
50.049862,0.000000
50.028046,0.000000
50.082581,0.000000
50.093487,0.000000
50.038956,0.000000
50.028046,0.000000
50.115299,0.000000
50.000782,0.000000
50.000782,0.000000
50.028046,0.000000
50.071674,0.000000
50.038956,0.000000
50.049862,0.000000
50.115299,0.000000
50.011688,0.000000
50.060768,0.000000
50.038956,0.000000
50.126209,0.000000
50.093487,0.000000
50.038956,0.000000
50.071674,0.000000
50.071674,0.000000
50.049862,0.000000
50.038956,0.000000
50.137112,0.000000
50.028046,0.000000
50.028046,0.000000
50.049862,0.000000
50.153473,0.000000
50.071674,0.000000
50.049862,0.000000
50.126209,0.000000
50.082581,0.000000
50.082581,0.000000
50.038956,0.000000
50.137112,0.000000
50.115299,0.000000
50.049862,0.000000
50.104393,0.000000
50.093487,0.000000
50.049862,0.000000
50.049862,0.000000
50.137112,0.000000
50.028046,0.000000
50.011688,0.000000
50.028046,0.000000
50.164379,0.000000
50.104393,0.000000
50.049862,0.000000
50.104393,0.000000
50.104393,0.000000
50.060768,0.000000
50.049862,0.000000
50.104393,0.000000
50.115299,0.000000
50.038956,0.000000
50.104393,0.000000
50.115299,0.000000
50.049862,0.000000
50.011688,0.000000
50.115299,0.000000
50.104393,0.000000
50.071674,0.000000
50.049862,0.000000
50.164379,0.000000
50.126209,0.000000
50.038956,0.000000
50.126209,0.000000
50.126209,0.000000
50.038956,0.000000
50.049862,0.000000
50.093487,0.000000
50.137112,0.000000
50.038956,0.000000
50.115299,0.000000
50.082581,0.000000
50.153473,0.000000
50.049862,0.000000
50.093487,0.000000
50.115299,0.000000
50.115299,0.000000
50.071674,0.000000
50.071674,0.000000
50.175285,0.000000
50.115299,0.000000
50.104393,0.000000
50.082581,0.000000
50.175285,0.000000
50.126209,0.000000
50.082581,0.000000
50.137112,0.000000
50.197098,0.000000
50.115299,0.000000
50.115299,0.000000
50.186195,0.000000
50.137112,0.000000
50.115299,0.000000
50.137112,0.000000
50.093487,0.000000
50.175285,0.000000
50.060768,0.000000
50.186195,0.000000
50.197098,0.000000
50.164379,0.000000
50.093487,0.000000
50.153473,0.000000
50.175285,0.000000
50.126209,0.000000
50.115299,0.000000
50.137112,0.000000
50.208004,0.000000
50.093487,0.000000
50.104393,0.000000
50.104393,0.000000
50.218910,0.000000
50.115299,0.000000
50.104393,0.000000
50.197098,0.000000
50.197098,0.000000
50.115299,0.000000
50.115299,0.000000
50.164379,0.000000
50.218910,0.000000
50.137112,0.000000
50.175285,0.000000
50.153473,0.000000
50.218910,0.000000
50.115299,0.000000
50.126209,0.000000
50.137112,0.000000
50.229816,0.000000
50.153473,0.000000
50.186195,0.000000
50.240726,0.000000
50.251629,0.000000
50.164379,0.000000
50.153473,0.000000
50.251629,0.000000
50.197098,0.000000
50.164379,0.000000
50.186195,0.000000
50.153473,0.000000
50.251629,0.000000
50.126209,0.000000
50.240726,0.000000
50.175285,0.000000
50.278896,0.000000
50.229816,0.000000
50.197098,0.000000
50.240726,0.000000
50.251629,0.000000
50.208004,0.000000
50.153473,0.000000
50.218910,0.000000
50.240726,0.000000
50.229816,0.000000
50.164379,0.000000
50.229816,0.000000
50.289803,0.000000
50.251629,0.000000
50.240726,0.000000
50.240726,0.000000
50.344337,0.000000
50.262539,0.000000
50.229816,0.000000
50.240726,0.000000
50.197098,0.000000
50.311615,0.000000
50.186195,0.000000
50.278896,0.000000
50.229816,0.000000
50.344337,0.000000
50.333427,0.000000
50.240726,0.000000
50.289803,0.000000
50.251629,0.000000
50.322525,0.000000
50.229816,0.000000
50.251629,0.000000
50.262539,0.000000
50.289803,0.000000
50.300713,0.000000
50.262539,0.000000
50.289803,0.000000
50.289803,0.000000
50.366150,0.000000
50.300713,0.000000
50.300713,0.000000
50.355244,0.000000
50.404324,0.000000
50.355244,0.000000
50.251629,0.000000
50.289803,0.000000
50.322525,0.000000
50.377056,0.000000
50.311615,0.000000
50.251629,0.000000
50.393414,0.000000
50.404324,0.000000
50.366150,0.000000
50.251629,0.000000
50.278896,0.000000
50.322525,0.000000
50.344337,0.000000
50.355244,0.000000
50.300713,0.000000
50.426136,0.000000
50.344337,0.000000
50.393414,0.000000
50.322525,0.000000
50.262539,0.000000
50.311615,0.000000
50.311615,0.000000
50.322525,0.000000
50.240726,0.000000
50.262539,0.000000
50.289803,0.000000
50.366150,0.000000
50.311615,0.000000
50.262539,0.000000
50.355244,0.000000
50.344337,0.000000
50.289803,0.000000
50.240726,0.000000
50.278896,0.000000
50.311615,0.000000
50.322525,0.000000
50.300713,0.000000
50.289803,0.000000
50.393414,0.000000
50.415230,0.000000
50.289803,0.000000
50.262539,0.000000
50.300713,0.000000
50.322525,0.000000
50.322525,0.000000
50.251629,0.000000
50.262539,0.000000
50.300713,0.000000
50.311615,0.000000
50.322525,0.000000
50.229816,0.000000
50.311615,0.000000
50.366150,0.000000
50.393414,0.000000
50.300713,0.000000
50.262539,0.000000
50.322525,0.000000
50.333427,0.000000
50.344337,0.000000
50.300713,0.000000
50.300713,0.000000
50.404324,0.000000
50.393414,0.000000
50.311615,0.000000
50.300713,0.000000
50.322525,0.000000
50.333427,0.000000
50.322525,0.000000
50.262539,0.000000
50.289803,0.000000
50.377056,0.000000
50.322525,0.000000
50.322525,0.000000
50.240726,0.000000
50.300713,0.000000
50.322525,0.000000
50.311615,0.000000
50.289803,0.000000
50.289803,0.000000
50.344337,0.000000
50.300713,0.000000
50.278896,0.000000
50.229816,0.000000
50.322525,0.000000
50.377056,0.000000
50.344337,0.000000
50.333427,0.000000
50.322525,0.000000
50.393414,0.000000
50.333427,0.000000
50.300713,0.000000
50.289803,0.000000
50.278896,0.000000
50.366150,0.000000
50.322525,0.000000
50.278896,0.000000
50.262539,0.000000
50.251629,0.000000
50.366150,0.000000
50.300713,0.000000
50.355244,0.000000
50.344337,0.000000
50.377056,0.000000
50.377056,0.000000
50.262539,0.000000
50.262539,0.000000
50.240726,0.000000
50.393414,0.000000
50.344337,0.000000
50.344337,0.000000
50.311615,0.000000
50.366150,0.000000
50.393414,0.000000
50.300713,0.000000
50.322525,0.000000
50.333427,0.000000
50.393414,0.000000
50.322525,0.000000
50.300713,0.000000
50.278896,0.000000
50.344337,0.000000
50.377056,0.000000
50.278896,0.000000
50.333427,0.000000
50.344337,0.000000
50.437042,0.000000
50.344337,0.000000
50.289803,0.000000
50.300713,0.000000
50.240726,0.000000
50.344337,0.000000
50.300713,0.000000
50.366150,0.000000
50.311615,0.000000
50.377056,0.000000
50.366150,0.000000
50.278896,0.000000
50.289803,0.000000
50.251629,0.000000
50.377056,0.000000
50.300713,0.000000
50.300713,0.000000
50.289803,0.000000
50.355244,0.000000
50.377056,0.000000
50.311615,0.000000
50.355244,0.000000
50.333427,0.000000
50.404324,0.000000
50.355244,0.000000
50.333427,0.000000
50.311615,0.000000
50.322525,0.000000
50.377056,0.000000
50.300713,0.000000
50.262539,0.000000
50.240726,0.000000
50.355244,0.000000
50.393414,0.000000
50.278896,0.000000
50.311615,0.000000
50.300713,0.000000
50.404324,0.000000
50.289803,0.000000
50.251629,0.000000
50.278896,0.000000
50.229816,0.000000
50.355244,0.000000
50.251629,0.000000
50.366150,0.000000
50.300713,0.000000
50.377056,0.000000
50.404324,0.000000
50.311615,0.000000
50.333427,0.000000
50.289803,0.000000
50.404324,0.000000
50.289803,0.000000
50.278896,0.000000
50.251629,0.000000
50.344337,0.000000
50.377056,0.000000
50.218910,0.000000
50.311615,0.000000
50.300713,0.000000
50.377056,0.000000
50.262539,0.000000
50.278896,0.000000
50.240726,0.000000
50.262539,0.000000
50.377056,0.000000
50.289803,0.000000
50.300713,0.000000
50.300713,0.000000
50.393414,0.000000
50.393414,0.000000
50.240726,0.000000
50.344337,0.000000
50.333427,0.000000
50.393414,0.000000
50.289803,0.000000
50.300713,0.000000
50.333427,0.000000
50.278896,0.000000
50.377056,0.000000
50.262539,0.000000
50.355244,0.000000
50.311615,0.000000
50.393414,0.000000
50.404324,0.000000
50.300713,0.000000
50.344337,0.000000
50.289803,0.000000
50.366150,0.000000
50.240726,0.000000
50.262539,0.000000
50.300713,0.000000
50.393414,0.000000
50.404324,0.000000
50.251629,0.000000
50.377056,0.000000
50.344337,0.000000
50.415230,0.000000
50.300713,0.000000
50.311615,0.000000
50.333427,0.000000
50.262539,0.000000
50.344337,0.000000
50.240726,0.000000
50.366150,0.000000
50.355244,0.000000
50.404324,0.000000
50.415230,0.000000
49.537258,0.000000
48.724724,0.000000
47.835846,0.000000
47.012405,0.000000
46.188969,0.000000
45.267365,0.000000
44.503914,0.000000
43.609581,0.000000
42.867943,0.000000
42.175377,0.000000
41.259235,0.000000
40.315823,0.000000
39.639622,0.000000
38.810730,0.000000
38.101807,0.000000
37.289276,0.000000
36.454926,0.000000
35.669659,0.000000
34.998913,0.000000
34.257271,0.000000
33.515629,0.000000
32.773987,0.000000
32.086880,0.000000
31.159830,0.000000
30.718117,0.000000
29.943754,0.000000
29.289368,0.000000
28.536818,0.000000
27.816990,0.000000
26.999004,0.000000
26.448227,0.000000
25.891996,0.000000
25.172169,0.000000
24.566858,0.000000
23.994268,0.000000
23.388958,0.000000
22.696396,0.000000
22.058367,0.000000
21.316727,0.000000
20.924093,0.000000
20.231531,0.000000
19.637127,0.000000
19.113615,0.000000
18.644638,0.000000
18.006607,0.000000
17.537628,0.000000
16.850519,0.000000
16.359728,0.000000
15.836216,0.000000
15.290894,0.000000
14.789193,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
14.647410,0.000000
